sample_id,iteration,#elem,H_min,H_max,nvx,var(eta_k),error
949,2,50679,0.000122739,0.103939,25809,3.61356e-06,0.426505,
949,3,35225,0.000119252,0.17694,17981,0.000117939,0.476809,
949,4,31514,0.000117501,0.22297,16094,0.00018526,0.482128,
949,5,30965,0.000117224,0.195945,15811,0.000205509,0.487143,
949,6,30765,0.00011692,0.195966,15711,0.000209269,0.488889,
948,0,20000,0.01,0.0141421,10201,0,1.74835,
948,1,55921,0.000582522,0.0455766,28414,3.16663e-06,0.788975,
948,2,74711,0.000122145,0.105003,37925,2.95821e-06,0.406964,
948,3,54472,0.000125307,0.175554,27689,8.2366e-05,0.4602,
948,4,47924,0.000126607,0.187196,24381,0.000123007,0.466974,
948,5,47015,0.000127737,0.204121,23913,0.000138747,0.471549,
948,6,46696,0.000128235,0.192704,23754,0.000140619,0.474392,
950,0,20000,0.01,0.0141421,10201,0,1.74835,
950,1,46230,0.000604654,0.0448788,23535,7.30775e-06,0.767261,
950,2,37413,0.000125235,0.106138,19114,4.59684e-06,0.417105,
950,3,25455,0.000127716,0.174929,13039,0.000160078,0.468182,
950,4,22624,0.000129452,0.22318,11599,0.00025448,0.478957,
950,5,22022,0.000129948,0.202645,11288,0.000285825,0.480025,
950,6,21777,0.000130136,0.21565,11165,0.000290892,0.482568,
950,7,21684,0.000130271,0.208216,11119,0.000293272,0.483543,
951,0,20000,0.01,0.0141421,10201,0,0.703205,
951,1,34049,0.000574306,0.0446346,17292,2.56469e-07,0.699143,
951,2,39801,0.000121806,0.0776045,20223,4.11316e-06,0.412812,
951,3,26918,0.000116416,0.0538916,13748,0.000151629,0.460135,
951,4,23380,0.000115443,0.0716803,11946,0.000243647,0.465653,
951,5,22982,0.000122304,0.0712665,11741,0.000278553,0.46884,
951,6,22867,0.000122897,0.069797,11686,0.000282503,0.471937,
952,0,20000,0.01,0.0141421,10201,0,0.703205,
952,1,22878,0.000588206,0.0489216,11666,5.1989e-07,0.712156,
952,2,22200,0.00012078,0.0848232,11343,6.37333e-06,0.405355,
952,3,14349,0.000126154,0.0809126,7385,0.000269686,0.456443,
952,4,11799,0.000125503,0.0850446,6085,0.000451209,0.465441,
952,5,11441,0.000123005,0.0871438,5902,0.000542552,0.467786,
952,6,11298,0.000122602,0.088132,5830,0.000554045,0.470313,
952,7,11248,0.000122245,0.0882268,5805,0.000559003,0.472242,
953,0,20000,0.01,0.0141421,10201,0,0.703205,
953,1,17593,0.000612361,0.0512675,9000,9.03724e-07,0.706651,
953,2,14965,0.000123911,0.0948523,7684,7.17206e-06,0.441007,
953,3,8992,0.00013302,0.0984798,4665,0.000370676,0.494161,
953,4,7228,0.000132997,0.118115,3761,0.000668872,0.5036,
953,5,6916,0.000133211,0.112429,3601,0.000826239,0.50298,
953,6,6830,0.000131632,0.115599,3559,0.000855176,0.50587,
953,7,6770,0.000131417,0.117731,3527,0.000868986,0.504938,
954,0,20000,0.01,0.0141421,10201,0,0.703205,
954,1,15102,0.000590436,0.0432099,7739,1.42616e-06,0.707489,
954,2,11008,0.00013275,0.0979728,5679,8.22632e-06,0.42902,
954,3,6184,0.000127767,0.146885,3233,0.000504897,0.48814,
954,4,4675,0.000129418,0.136906,2460,0.000969772,0.497235,
954,5,4510,0.000129948,0.136259,2373,0.00125762,0.499126,
954,6,4456,0.000130246,0.132944,2346,0.00130133,0.499357,
954,7,4428,0.000130631,0.131587,2332,0.00131358,0.497778,
955,0,20000,0.01,0.0141421,10201,0,0.703205,
955,1,12515,0.000625462,0.0502169,6435,2.12878e-06,0.766879,
955,2,8452,0.000119612,0.0983834,4383,8.71159e-06,0.405237,
955,3,4591,0.000124334,0.176043,2418,0.000655112,0.455761,
955,4,3437,0.000125137,0.146631,1824,0.00128408,0.472248,
955,5,3289,0.000126522,0.166191,1746,0.0016879,0.468227,
955,6,3228,0.000126699,0.169838,1715,0.00172184,0.470897,
955,7,3212,0.00012682,0.168962,1707,0.00174607,0.475707,
947,0,20000,0.01,0.0141421,10201,0,1.74835,
947,1,64668,0.000586351,0.044905,32813,1.76525e-06,0.745323,
947,2,128756,0.000120657,0.108287,65120,2.39043e-06,0.424259,
947,3,103363,0.000115512,0.172937,52296,4.66961e-05,0.494375,
947,4,84809,0.000118527,0.201348,42964,6.33946e-05,0.507865,
947,5,82611,0.000119688,0.198815,41835,7.65457e-05,0.513529,
947,6,81620,0.000119576,0.200918,41340,7.81471e-05,0.516683,
947,7,81380,0.000119221,0.197652,41219,7.88162e-05,0.517832,
958,0,20000,0.01,0.0141421,10201,0,0.698012,
958,1,30930,0.000588532,0.0452173,15717,1.76721e-07,0.707627,
958,2,37422,0.000120088,0.0610623,19020,4.41139e-06,0.401004,
958,3,24863,0.000125442,0.0555945,12710,0.000163201,0.454754,
958,4,21064,0.000124087,0.0574425,10776,0.000266667,0.463722,
958,5,20658,0.000122566,0.0591199,10569,0.000311007,0.467372,
958,6,20522,0.000121623,0.0589604,10502,0.000314537,0.468995,
957,0,20000,0.01,0.0141421,10201,0,0.698012,
957,1,50421,0.000578788,0.0414103,25520,1.00314e-07,0.710472,
957,2,78775,0.000121936,0.0379432,39831,3.04396e-06,0.417768,
957,3,59515,0.000116308,0.0347523,30169,7.63821e-05,0.475808,
957,4,48924,0.000115819,0.0358877,24831,0.000109836,0.485442,
957,5,47968,0.000115577,0.0381459,24342,0.000133246,0.486148,
957,6,47550,0.000116075,0.0389765,24135,0.000134994,0.488229,
959,0,20000,0.01,0.0141421,10201,0,0.698012,
959,1,21490,0.000585824,0.0455877,10962,3.43627e-07,0.711512,
959,2,20946,0.000129614,0.0796568,10706,6.1142e-06,0.40434,
959,3,12980,0.000126539,0.07243,6693,0.000281441,0.456899,
959,4,10515,0.000128115,0.0811493,5434,0.000494328,0.463178,
959,5,10207,0.000126247,0.0816452,5275,0.000603858,0.464652,
959,6,10140,0.00012373,0.0830762,5243,0.000618026,0.466547,
960,0,20000,0.01,0.0141421,10201,0,0.698012,
960,1,16830,0.000576964,0.0506643,8612,5.87219e-07,0.738213,
960,2,14192,0.000129287,0.0934017,7290,6.43457e-06,0.403634,
960,3,8228,0.00012483,0.0830685,4277,0.000403403,0.458052,
960,4,6466,0.000126267,0.122638,3373,0.000755294,0.468491,
960,5,6235,0.000127494,0.119792,3255,0.000951807,0.468848,
960,6,6153,0.000128203,0.117235,3214,0.000978618,0.470651,
960,7,6128,0.000128452,0.114507,3201,0.000989833,0.470333,
936,0,20000,0.01,0.0141421,10201,0,1.81866,
936,1,80184,0.000573471,0.0453017,40591,8.26139e-07,0.69204,
936,2,295646,0.000118846,0.122922,148925,1.89676e-06,0.41207,
936,3,256384,0.000111775,0.17736,129113,2.08925e-05,0.46061,
936,4,197331,0.000115585,0.178689,99469,2.63137e-05,0.46724,
936,5,185547,0.000112166,0.189471,93522,3.41379e-05,0.468345,
936,6,182935,0.000119573,0.18828,92216,3.61968e-05,0.468926,
936,7,182023,0.0001203,0.194778,91761,3.6619e-05,0.470059,
963,0,20000,0.01,0.0141421,10201,0,0.862376,
963,1,86014,0.000576226,0.0453813,43499,8.58028e-07,0.724981,
963,2,112795,0.000120553,0.105367,56967,1.83282e-06,0.401046,
963,3,86490,0.000119899,0.198478,43725,5.54388e-05,0.45226,
963,4,73695,0.000122257,0.22308,37289,7.84409e-05,0.462089,
963,5,71821,0.000123626,0.246863,36335,9.13867e-05,0.465509,
963,6,71274,0.000123735,0.247939,36062,9.30442e-05,0.467027,
962,0,20000,0.01,0.0141421,10201,0,0.862376,
962,1,97895,0.000593021,0.0449487,49464,5.61538e-07,0.69232,
962,2,161832,0.00012126,0.108483,81593,1.64339e-06,0.403513,
962,3,134114,0.000116507,0.187412,67631,3.92695e-05,0.452577,
962,4,111390,0.000114593,0.219152,56238,5.12387e-05,0.461593,
962,5,108718,0.000119483,0.228657,54876,6.11408e-05,0.465807,
962,6,107614,0.000119004,0.232078,54324,6.21903e-05,0.467229,
962,7,107291,0.000118912,0.232822,54161,6.25477e-05,0.468428,
964,0,20000,0.01,0.0141421,10201,0,0.862376,
964,1,67025,0.000597625,0.0457167,33960,1.93906e-06,0.693054,
964,2,60699,0.000121981,0.108699,30776,2.32556e-06,0.407713,
964,3,41021,0.00011855,0.209436,20854,0.000101003,0.45957,
964,4,35328,0.00011737,0.233145,17972,0.000163127,0.463154,
964,5,34508,0.000116214,0.26597,17554,0.000188072,0.465069,
964,6,34228,0.000119496,0.270004,17414,0.000192336,0.464982,
965,0,20000,0.01,0.0141421,10201,0,0.862376,
965,1,55050,0.000624144,0.0476967,27938,3.52418e-06,0.689692,
965,2,39465,0.00012234,0.0977083,20088,3.37951e-06,0.417059,
965,3,24914,0.000119356,0.185045,12732,0.00015177,0.473584,
965,4,20868,0.000121393,0.230937,10675,0.000259869,0.48423,
965,5,20218,0.000119438,0.281407,10343,0.000307434,0.486708,
965,6,20006,0.000119321,0.279646,10237,0.000315142,0.488755,
965,7,19916,0.000118351,0.277719,10191,0.000318116,0.488627,
946,0,20000,0.01,0.0141421,10201,0,1.74835,
946,1,80336,0.000575144,0.0462657,40687,7.98615e-07,0.672245,
946,2,285570,0.000121457,0.113075,143895,1.9202e-06,0.422689,
946,3,249372,0.000115118,0.148017,125631,2.13248e-05,0.479392,
946,4,192172,0.000114381,0.175051,96912,2.65568e-05,0.489893,
946,5,181032,0.000114495,0.171534,91283,3.43725e-05,0.492778,
946,6,178051,0.000114768,0.172199,89791,3.63275e-05,0.493286,
946,7,177239,0.000117037,0.198735,89388,3.68116e-05,0.493787,
968,0,20000,0.01,0.0141421,10201,0,0.693819,
968,1,30477,0.000603418,0.0425352,15486,4.74051e-08,0.69667,
968,2,35607,0.000123189,0.0785988,18108,4.46447e-06,0.421569,
968,3,23303,0.000117501,0.0731257,11924,0.000164823,0.476787,
968,4,19948,0.000115198,0.0688987,10213,0.000275915,0.48425,
968,5,19541,0.000126557,0.070471,10006,0.000321736,0.486013,
968,6,19451,0.000126589,0.0715027,9961,0.000327887,0.485996,
969,0,20000,0.01,0.0141421,10201,0,0.693819,
969,1,21072,0.00060766,0.0454755,10751,8.10084e-08,0.708339,
969,2,20310,0.000122904,0.0756362,10385,5.62284e-06,0.391508,
969,3,12308,0.000120449,0.0846909,6354,0.000300443,0.440905,
969,4,10104,0.000118633,0.0905382,5226,0.000537483,0.449293,
969,5,9848,0.000118394,0.0849081,5095,0.000643925,0.45387,
969,6,9760,0.000118901,0.0854224,5051,0.000656473,0.456987,
970,0,20000,0.01,0.0141421,10201,0,0.693819,
970,1,17041,0.000580626,0.0455299,8716,1.83403e-07,0.727003,
970,2,13619,0.00012161,0.101442,7001,6.11862e-06,0.415621,
970,3,7877,0.000126465,0.100909,4099,0.000413106,0.475692,
970,4,6079,0.000124102,0.107099,3178,0.000771239,0.490052,
970,5,5877,0.000130574,0.104718,3073,0.00098965,0.491588,
970,6,5828,0.000131441,0.105439,3049,0.0010132,0.489566,
967,0,20000,0.01,0.0141421,10201,0,0.693819,
967,1,48291,0.000580448,0.0451244,24446,5.02614e-08,0.714484,
967,2,78560,0.000122233,0.0664029,39723,2.75266e-06,0.413337,
967,3,56718,0.000120594,0.0480991,28765,7.69663e-05,0.465694,
967,4,45974,0.000121012,0.0535434,23347,0.00011696,0.4705,
967,5,44991,0.000121409,0.0501051,22847,0.000143825,0.471057,
967,6,44708,0.000117992,0.0498087,22707,0.000146375,0.473825,
972,0,20000,0.01,0.0141421,10201,0,0.697833,
972,1,50245,0.000584689,0.0445434,25431,8.56422e-08,0.715138,
972,2,80284,0.000119804,0.044984,40589,2.71752e-06,0.399583,
972,3,59669,0.000116599,0.0340986,30250,7.66042e-05,0.450562,
972,4,48573,0.000115966,0.0400595,24656,0.000113371,0.457546,
972,5,47667,0.000116331,0.0393018,24193,0.000138332,0.459946,
972,6,47327,0.000116032,0.0394311,24024,0.000140047,0.461232,
973,0,20000,0.01,0.0141421,10201,0,0.697833,
973,1,31124,0.000600029,0.0439226,15813,1.36562e-07,0.649476,
973,2,36842,0.000123584,0.0731184,18731,4.43316e-06,0.42328,
973,3,24086,0.000121364,0.0492214,12320,0.000161322,0.477304,
973,4,20749,0.000122021,0.0665688,10618,0.000268716,0.484114,
973,5,20397,0.000122388,0.0606174,10438,0.000310414,0.485585,
973,6,20324,0.000122057,0.0583903,10404,0.000314814,0.485653,
974,0,20000,0.01,0.0141421,10201,0,0.697833,
974,1,21446,0.000600385,0.0501497,10940,2.54573e-07,0.69429,
974,2,21006,0.000122529,0.0780909,10738,5.9355e-06,0.417599,
974,3,12898,0.000122322,0.0734184,6652,0.000285028,0.473537,
974,4,10561,0.00011822,0.0868529,5458,0.000505703,0.486728,
974,5,10264,0.000122874,0.0828939,5305,0.00061981,0.486173,
974,6,10174,0.000117567,0.0821645,5262,0.000633045,0.522747,
975,0,20000,0.01,0.0141421,10201,0,0.697833,
975,1,16814,0.000588044,0.0510095,8604,4.53194e-07,0.706862,
975,2,14063,0.00012852,0.0959058,7226,6.50167e-06,0.407729,
975,3,8137,0.000124845,0.0971231,4231,0.000405481,0.465405,
975,4,6446,0.000124786,0.0928724,3363,0.000761355,0.471509,
975,5,6181,0.000126958,0.0939367,3228,0.000941215,0.478258,
975,6,6087,0.000127603,0.0996825,3181,0.000980635,0.477674,
975,7,6053,0.000126976,0.0979187,3163,0.000987314,0.47396,
961,0,20000,0.01,0.0141421,10201,0,0.862376,
961,1,116586,0.00057789,0.0443746,58840,3.39896e-07,0.695095,
961,2,261840,0.000121408,0.0978888,131779,1.31645e-06,0.42114,
961,3,234208,0.000116315,0.193834,117851,2.36815e-05,0.475141,
961,4,192212,0.00011596,0.213044,96805,2.87816e-05,0.483669,
961,5,185761,0.000116369,0.212068,93542,3.49817e-05,0.485333,
961,6,183125,0.000117066,0.213389,92222,3.60087e-05,0.486596,
961,7,182636,0.000117341,0.213994,91978,3.64439e-05,0.487501,
977,0,20000,0.01,0.0141421,10201,0,0.695019,
977,1,48557,0.000584015,0.0452357,24581,6.12217e-08,0.724966,
977,2,78184,0.00011831,0.0508639,39535,2.78733e-06,0.425242,
977,3,57572,0.000115717,0.0427208,29191,7.4798e-05,0.478621,
977,4,46381,0.00011487,0.0417924,23554,0.000112331,0.482735,
977,5,45588,0.000113696,0.0423641,23145,0.000140093,0.482208,
977,6,45227,0.000121959,0.0419301,22967,0.000142698,0.482554,
978,0,20000,0.01,0.0141421,10201,0,0.695019,
978,1,30180,0.000599836,0.0453579,15338,7.17373e-08,0.726628,
978,2,36610,0.000121299,0.0788553,18611,4.35322e-06,0.407236,
978,3,23921,0.000121304,0.054357,12235,0.000165975,0.460723,
978,4,20182,0.000116889,0.067883,10331,0.00027551,0.465559,
978,5,19728,0.000123185,0.0663364,10100,0.000322427,0.468914,
978,6,19606,0.000122255,0.0632304,10039,0.0003277,0.470916,
979,0,20000,0.01,0.0141421,10201,0,0.695019,
979,1,21082,0.00062867,0.0461288,10756,1.273e-07,0.626538,
979,2,20497,0.000123792,0.100252,10479,5.6253e-06,0.410414,
979,3,12532,0.000126481,0.0780152,6466,0.000285364,0.469104,
979,4,10130,0.000121107,0.0876035,5239,0.000505083,0.477552,
979,5,9895,0.000119119,0.080965,5118,0.000615909,0.483646,
979,6,9807,0.000115645,0.0803701,5075,0.000629482,0.484108,
980,0,20000,0.01,0.0141421,10201,0,0.695019,
980,1,16654,0.000625411,0.0509166,8523,2.61412e-07,0.672645,
980,2,13790,0.000121171,0.103682,7087,6.50961e-06,0.430531,
980,3,7914,0.000131629,0.0943765,4119,0.000399266,0.483419,
980,4,6211,0.000132439,0.11022,3244,0.00074765,0.495112,
980,5,5991,0.000133372,0.0971761,3131,0.000949493,0.498267,
980,6,5940,0.0001335,0.100728,3105,0.000984874,0.496002,
956,0,20000,0.01,0.0141421,10201,0,0.698012,
956,1,153579,0.000579603,0.0312883,77301,7.7841e-08,0.70279,
956,2,401307,0.000121012,0.0134503,201601,1.05806e-06,0.414564,
956,3,379980,0.000117487,0.0146076,190929,1.53463e-05,0.467845,
956,4,302628,0.000118989,0.0137357,152186,1.76881e-05,0.475598,
956,5,289094,0.000117565,0.0140705,145379,2.21346e-05,0.477445,
956,6,286368,0.000115825,0.0138665,144014,2.30616e-05,0.478588,
931,0,20000,0.01,0.0141421,10201,0,0.703487,
931,1,195012,0.000578862,0.0411965,98100,8.42975e-08,0.748716,
931,2,477268,0.000118123,0.0215928,239660,7.3233e-07,0.400189,
931,3,457400,0.00011457,0.0200053,229686,1.3128e-05,0.451566,
931,4,359357,0.00011558,0.0201033,180621,1.49612e-05,0.461545,
931,5,340852,0.000115313,0.0213287,171307,1.8903e-05,0.465014,
931,6,336961,0.0001154,0.0215973,169361,1.97756e-05,0.46716,
931,7,336051,0.000113995,0.0216512,168906,1.992e-05,0.468795,
983,0,20000,0.01,0.0141421,10201,0,0.697975,
983,1,30836,0.000573056,0.0451962,15670,1.67378e-07,0.615293,
983,2,37509,0.000120878,0.0615231,19065,4.40871e-06,0.400958,
983,3,24928,0.00011444,0.0463177,12742,0.000163207,0.453669,
983,4,21121,0.000125042,0.0568257,10805,0.000265811,0.463358,
983,5,20597,0.000123905,0.0561564,10539,0.000309836,0.46898,
983,6,20440,0.000124016,0.0551902,10459,0.00031529,0.469296,
984,0,20000,0.01,0.0141421,10201,0,0.697975,
984,1,21480,0.000608506,0.0454429,10957,3.2274e-07,0.689599,
984,2,21101,0.000121026,0.0824434,10784,5.56196e-06,0.398531,
984,3,12936,0.000122576,0.0635929,6671,0.000280149,0.448855,
984,4,10561,0.000125623,0.0792484,5457,0.000497452,0.457429,
984,5,10281,0.000123292,0.0754137,5314,0.000604463,0.464706,
984,6,10225,0.000122934,0.0745475,5286,0.000622881,0.46439,
982,0,20000,0.01,0.0141421,10201,0,0.697975,
982,1,50356,0.000595236,0.0445442,25487,9.68897e-08,0.70279,
982,2,79840,0.000121614,0.0380764,40365,2.7412e-06,0.436544,
982,3,59813,0.000116242,0.0315429,30318,7.24697e-05,0.4925,
982,4,48945,0.000117088,0.0351148,24842,0.000106113,0.500843,
982,5,48039,0.000117494,0.033858,24378,0.000130408,0.500914,
982,6,47642,0.000117706,0.0341079,24182,0.000132965,0.501511,
985,0,20000,0.01,0.0141421,10201,0,0.697975,
985,1,16810,0.000586008,0.0507395,8602,5.50691e-07,0.69344,
985,2,14208,0.000121323,0.0951313,7298,6.58925e-06,0.399612,
985,3,8179,0.00012348,0.0904467,4252,0.000413576,0.450344,
985,4,6408,0.000127566,0.0983634,3344,0.000774069,0.458656,
985,5,6174,0.000128699,0.100311,3224,0.000969822,0.464721,
985,6,6115,0.00012911,0.102998,3194,0.00100246,0.465616,
987,0,20000,0.01,0.0141421,10201,0,0.693682,
987,1,48481,0.000588001,0.0394261,24542,5.21182e-08,0.708924,
987,2,77090,0.000121586,0.0625635,38984,2.8213e-06,0.401285,
987,3,57268,0.000126922,0.04131,29038,7.97234e-05,0.452777,
987,4,46299,0.000127782,0.0513755,23513,0.00011745,0.460091,
987,5,45183,0.000127195,0.0487187,22942,0.000144977,0.460188,
987,6,44911,0.000127083,0.0506651,22810,0.000147372,0.462985,
988,0,20000,0.01,0.0141421,10201,0,0.693682,
988,1,30485,0.000617073,0.0435934,15490,5.08762e-08,0.724973,
988,2,35716,0.000121306,0.0739342,18164,4.18224e-06,0.427969,
988,3,23290,0.000118323,0.0675766,11917,0.000163261,0.486366,
988,4,19927,0.000125378,0.0712468,10203,0.000272412,0.494792,
988,5,19566,0.000125299,0.0690555,10019,0.000319382,0.492384,
988,6,19469,0.000123286,0.0676987,9971,0.000323691,0.49267,
989,0,20000,0.01,0.0141421,10201,0,0.693682,
989,1,21055,0.000602687,0.0502109,10743,8.68308e-08,0.747639,
989,2,20406,0.000121403,0.0782072,10435,5.57669e-06,0.430896,
989,3,12554,0.000119256,0.087937,6477,0.000289162,0.486695,
989,4,10163,0.000124535,0.0851359,5257,0.000503952,0.497975,
989,5,9826,0.000124164,0.0848872,5083,0.000618685,0.497442,
989,6,9743,0.00012409,0.0843173,5042,0.000633631,0.499202,
990,0,20000,0.01,0.0141421,10201,0,0.693682,
990,1,17105,0.000626374,0.0449811,8748,1.90485e-07,0.5972,
990,2,14011,0.000120917,0.0838806,7198,6.50263e-06,0.41322,
990,3,7900,0.000127141,0.103228,4111,0.000404102,0.467987,
990,4,6241,0.000128819,0.119288,3260,0.000775214,0.476102,
990,5,6003,0.000130125,0.113644,3137,0.000968779,0.477023,
990,6,5941,0.000130832,0.108435,3106,0.000997608,0.476515,
990,7,5905,0.000131053,0.106871,3088,0.00100046,0.479523,
966,0,20000,0.01,0.0141421,10201,0,0.693819,
966,1,141112,0.000561929,0.0401765,71040,7.08544e-08,0.672908,
966,2,376374,0.00012237,0.0243964,189114,1.02327e-06,0.397192,
966,3,351783,0.000116096,0.0261983,176807,1.70053e-05,0.442311,
966,4,280743,0.000115785,0.0258067,141221,1.97185e-05,0.447722,
966,5,270487,0.000113073,0.0252289,136058,2.45956e-05,0.449147,
966,6,267843,0.000114553,0.0253157,134735,2.54256e-05,0.450049,
971,0,20000,0.01,0.0141421,10201,0,0.697833,
971,1,152771,0.000594276,0.0378803,76898,7.60391e-08,0.693072,
971,2,396096,0.000121502,0.0137798,198998,1.06992e-06,0.406772,
971,3,375661,0.000118734,0.0165659,188767,1.58509e-05,0.46169,
971,4,299012,0.000116639,0.0142173,150382,1.8172e-05,0.471041,
971,5,286274,0.000113593,0.0148193,143971,2.26881e-05,0.473565,
971,6,283841,0.000115116,0.0143725,142752,2.35226e-05,0.475071,
976,0,20000,0.01,0.0141421,10201,0,0.695019,
976,1,143122,0.000584982,0.0387581,72049,7.24882e-08,0.687456,
976,2,377374,0.000121817,0.0162168,189617,1.05357e-06,0.412915,
976,3,355951,0.000118481,0.0227841,178890,1.63174e-05,0.47276,
976,4,285516,0.000116071,0.0173699,143612,1.89201e-05,0.483232,
976,5,273483,0.000117442,0.0208258,137556,2.35055e-05,0.485638,
976,6,271035,0.000117424,0.020638,136332,2.44083e-05,0.486604,
981,0,20000,0.01,0.0141421,10201,0,0.697975,
981,1,153196,0.000558485,0.0333248,77109,7.74127e-08,0.642403,
981,2,399562,0.000121855,0.0106677,200729,9.38054e-07,0.412127,
981,3,378262,0.000117306,0.015415,190068,1.54993e-05,0.465632,
981,4,301527,0.000116224,0.0132484,151635,1.78148e-05,0.473998,
981,5,288267,0.000119185,0.0156286,144968,2.22183e-05,0.477017,
981,6,285407,0.00011652,0.0143641,143535,2.30946e-05,0.479034,
981,7,284649,0.000119838,0.0139294,143156,2.32426e-05,0.47969,
986,0,20000,0.01,0.0141421,10201,0,0.693682,
986,1,142267,0.000579014,0.0381991,71621,7.12934e-08,0.674778,
986,2,377706,0.000120249,0.0205567,189781,1.07542e-06,0.437621,
986,3,352551,0.000117571,0.0232617,177193,1.60476e-05,0.504937,
986,4,280955,0.000117377,0.0229523,141329,1.87015e-05,0.515447,
986,5,270370,0.000117571,0.0224246,135998,2.33721e-05,0.518593,
986,6,268022,0.000117419,0.0222034,134824,2.41846e-05,0.519472,
996,0,20000,0.01,0.0141421,10201,0,118913,
996,1,86527,0.00187614,0.0513579,43451,0.668903,25297.2,
996,2,119071,0.000236795,0.114814,59893,0.19918,25718.7,
996,3,146514,0.000120487,0.207552,74351,0.113912,21570.6,
996,4,61330,0.000118293,0.259047,32103,0.280245,20973.4,
996,5,34622,0.000112667,0.314953,18788,0.295173,21657.3,
  current line = 41
 call ZZAdapt  at  line 348
Assertion fail : (kkkk++ < 2000)
