sample_id,iteration,#elem,H_min,H_max,nvx,var(eta_k),error
267,0,20000,0.01,0.0141421,10201,0,5980.21,
267,1,226545,0.000602003,0.0512859,113829,3.66942e-05,2544.87,
267,2,100603,0.000304891,0.115039,51464,0.000181822,945.492,
267,3,52943,0.000294801,0.285852,27667,0.00189097,931.035,
267,4,46289,0.000275546,0.295208,24329,0.00319258,922.341,
267,5,45502,0.000286673,0.324313,23932,0.00345207,915.467,
267,6,45390,0.000278278,0.33722,23875,0.00336226,906.377,
261,0,20000,0.01,0.0141421,10201,0,3059.31,
261,1,345495,0.000593952,0.0454541,173652,9.7477e-06,1291.84,
261,2,238031,0.000300027,0.111287,120997,6.33808e-05,473.393,
261,3,157813,0.000291776,0.210803,80940,0.000449015,466.23,
261,4,146053,0.00028913,0.198519,75040,0.00066272,464.892,
261,5,145028,0.000281296,0.211545,74520,0.000696084,464.732,
275,0,20000,0.01,0.0141421,10201,0,11238.1,
275,1,175539,0.000612912,0.0519446,88799,0.000170383,4232.59,
275,2,105027,0.000306033,0.121281,54720,0.000433804,1552.35,
275,3,65676,0.000287957,0.250595,35067,0.00224118,1541.49,
275,4,61349,0.000288945,0.341094,32728,0.00291845,1508.27,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
266,0,20000,0.01,0.0141421,10201,0,5980.21,
266,1,353456,0.000618735,0.0519372,177340,1.30921e-05,2541.48,
266,2,182430,0.000299038,0.122465,92426,0.000117837,942.637,
266,3,104413,0.000295626,0.212224,53442,0.0011435,927.719,
266,4,92431,0.00027623,0.286631,47443,0.00190875,924.214,
266,5,91374,0.000273309,0.327135,46911,0.00210215,923.351,
266,6,90903,0.000277016,0.360443,46675,0.00208776,920.827,
274,0,20000,0.01,0.0141421,10201,0,11238.1,
274,1,237270,0.000614739,0.047231,119680,6.54201e-05,4277.74,
274,2,138153,0.000292382,0.111473,71290,0.000309938,1497.47,
274,3,89023,0.000300503,0.227582,46826,0.00184385,1474.76,
274,4,83884,0.000289742,0.387073,44260,0.00256353,1458.96,
274,5,83242,0.000277856,0.377046,43939,0.00258603,1443.7,
273,0,20000,0.01,0.0141421,10201,0,11238.1,
273,1,257018,0.000588614,0.0502101,129559,5.30464e-05,4280.58,
273,2,146592,0.00029645,0.112553,75512,0.000286762,1491.32,
273,3,95722,0.000295788,0.248783,50178,0.00186388,1468.12,
273,4,90477,0.000281339,0.415098,47558,0.00254432,1453.68,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
280,0,20000,0.01,0.0141421,10201,0,3059.31,
280,1,49038,0.000704005,0.046399,24931,0.00174709,1447.04,
280,2,30572,0.000321201,0.114283,16230,0.00126805,526.623,
280,3,17360,0.000302119,0.22987,9621,0.00165884,579.99,
280,4,15130,0.000290381,0.306479,8447,0.00172102,597.133,
280,5,14636,0.000296645,0.317664,8156,0.00167847,604.628,
280,6,14444,0.000291131,0.294192,8039,0.00171571,606.908,
280,7,14285,0.000295762,0.282741,7948,0.00174193,611.454,
280,8,14205,0.00029419,0.273465,7903,0.00175197,613.21,
279,0,20000,0.01,0.0141421,10201,0,3059.31,
279,1,108361,0.000612742,0.0524877,54763,0.000304638,1310.18,
279,2,60885,0.000308068,0.112101,31802,0.000247973,500.187,
279,3,31050,0.000291712,0.237331,16706,0.0012398,500.962,
279,4,26514,0.000294773,0.243163,14367,0.00168315,490.354,
279,5,25785,0.000283632,0.265212,13983,0.00166761,480.342,
279,6,25599,0.00028409,0.280945,13886,0.00159805,473.414,
272,0,20000,0.01,0.0141421,10201,0,11238.1,
272,1,333909,0.000589206,0.050053,168024,3.50929e-05,4283.44,
272,2,179221,0.000301757,0.114214,91835,0.000224095,1487.8,
272,3,120956,0.000290467,0.248935,62800,0.00160084,1466.44,
272,4,114473,0.000278833,0.346696,59559,0.00224178,1458.44,
272,5,113555,0.000272066,0.362235,59098,0.00230211,1455.66,
282,0,20000,0.01,0.0141421,10201,0,12.6673,
282,1,76498,0.000659394,0.045125,38730,3.77092e-06,9.59552,
282,2,43048,0.00031276,0.107441,21878,1.31095e-05,7.54306,
282,3,30308,0.000311493,0.207565,15436,0.000140061,8.16296,
282,4,27726,0.000310873,0.293258,14120,0.000210096,8.2035,
282,5,27148,0.000309992,0.3242,13827,0.000227931,8.26006,
282,6,26903,0.000309835,0.32712,13705,0.00023438,8.30616,
278,0,20000,0.01,0.0141421,10201,0,3059.31,
278,1,167224,0.000621564,0.0451949,84348,8.28512e-05,1293.53,
278,2,101941,0.000312015,0.108545,52707,0.000132241,476.043,
278,3,52248,0.000298478,0.204114,27610,0.000889953,472.306,
278,4,44347,0.00029282,0.230885,23509,0.00149195,466.693,
278,5,43162,0.000291982,0.250064,22893,0.0016069,460.09,
278,6,42802,0.000284792,0.261511,22708,0.00158836,454.754,
283,0,20000,0.01,0.0141421,10201,0,12.6673,
283,1,27039,0.00065421,0.0452385,13811,1.30533e-05,9.59786,
283,2,12774,0.000307541,0.110187,6587,3.81245e-05,9.33265,
283,3,8211,0.000289643,0.22607,4259,0.00048135,10.2351,
283,4,7152,0.000289156,0.302488,3716,0.000739163,10.6491,
283,5,6986,0.000293045,0.326748,3629,0.000849255,10.6619,
283,6,6892,0.000293872,0.333356,3583,0.000864243,10.6941,
283,7,6854,0.000296308,0.331484,3563,0.000876422,10.7119,
285,0,20000,0.01,0.0141421,10201,0,12.6673,
285,1,9018,0.000668269,0.0500371,4680,7.11878e-05,16.1281,
285,2,3121,0.000321763,0.139773,1666,0.000366407,15.0466,
285,3,1564,0.000308442,0.243355,856,0.00191397,21.827,
285,4,1222,0.00030785,0.418658,675,0.00317244,25.063,
285,5,1134,0.000310683,0.378217,627,0.00383692,25.9417,
285,6,1101,0.000312885,0.371949,610,0.00400347,26.5219,
285,7,1082,0.000310716,0.362915,601,0.00419977,26.6419,
285,8,1060,0.000309977,0.357425,589,0.00442311,27.0976,
285,9,1057,0.000309883,0.352334,587,0.00453965,27.0844,
284,0,20000,0.01,0.0141421,10201,0,12.6673,
284,1,11078,0.000636917,0.0514454,5730,4.71024e-05,11.5626,
284,2,4219,0.000319554,0.12145,2228,0.000188873,13.2925,
284,3,2330,0.00031261,0.236695,1253,0.00133043,17.4544,
284,4,1908,0.000310982,0.35118,1030,0.00220357,19.1989,
284,5,1788,0.000316425,0.334641,967,0.00252715,19.6312,
284,6,1742,0.00031667,0.337748,944,0.00270598,19.8214,
284,7,1708,0.00031546,0.345876,926,0.00279649,19.9682,
284,8,1700,0.000314261,0.349454,922,0.00283345,19.9946,
288,0,20000,0.01,0.0141421,10201,0,8.78849,
288,1,32359,0.000609797,0.0450481,16437,5.70203e-07,8.31136,
288,2,23883,0.000307172,0.0665396,12187,2.99546e-05,7.32366,
288,3,17237,0.000318881,0.0736873,8831,0.000242261,7.76985,
288,4,16284,0.000314845,0.0694701,8344,0.000361403,7.82198,
288,5,16035,0.000311874,0.0743612,8218,0.000387671,7.80981,
288,6,15957,0.000305903,0.076436,8180,0.000395045,7.77646,
287,0,20000,0.01,0.0141421,10201,0,8.78849,
287,1,40101,0.00061167,0.0449871,20333,5.25823e-07,10.1586,
287,2,33387,0.000311875,0.0656972,16978,2.48127e-05,7.0735,
287,3,24650,0.000308598,0.0565808,12577,0.000187105,7.24464,
287,4,23225,0.000300609,0.062625,11850,0.000264265,7.24973,
287,5,22996,0.000309049,0.0604809,11736,0.000280077,7.22867,
289,0,20000,0.01,0.0141421,10201,0,8.78849,
289,1,22472,0.000622815,0.0505636,11457,7.63006e-07,9.40215,
289,2,13271,0.000320175,0.0889241,6824,4.01718e-05,6.69066,
289,3,8882,0.000308939,0.0879714,4597,0.000455809,7.1431,
289,4,8111,0.000311719,0.109875,4202,0.00072831,7.18584,
289,5,7986,0.000312624,0.10344,4139,0.000795224,7.14469,
289,6,7936,0.000313294,0.102345,4114,0.0007992,7.1639,
290,0,20000,0.01,0.0141421,10201,0,8.78849,
290,1,17159,0.000626064,0.0493441,8779,1.07442e-06,12.018,
290,2,9141,0.000321256,0.103485,4727,5.98189e-05,7.08823,
290,3,5624,0.000310636,0.115595,2939,0.000647651,7.74572,
290,4,4950,0.000315035,0.12993,2591,0.00113046,7.85629,
290,5,4886,0.000303632,0.129948,2559,0.0012619,7.87006,
290,6,4856,0.000300693,0.128547,2544,0.00126674,7.87378,
286,0,20000,0.01,0.0141421,10201,0,8.78849,
286,1,53240,0.000627871,0.0490797,26940,5.01104e-07,9.02736,
286,2,52024,0.000310766,0.0474883,26359,1.92766e-05,6.75035,
286,3,39240,0.000304829,0.0458096,19936,0.000113349,7.14359,
286,4,37061,0.000309003,0.048361,18827,0.00016248,7.14231,
286,5,36676,0.000304947,0.0473844,18634,0.000172645,7.12193,
286,6,36515,0.000302819,0.0466746,18553,0.00017459,7.10773,
277,0,20000,0.01,0.0141421,10201,0,3059.31,
277,1,233091,0.00059002,0.0511512,117383,2.57123e-05,1289.71,
277,2,144803,0.000293884,0.113872,74290,9.34643e-05,477.213,
277,3,83945,0.000299921,0.216415,43807,0.000690924,470.456,
277,4,75426,0.000286341,0.246035,39454,0.00113285,467.175,
277,5,74546,0.000282748,0.235324,38982,0.00122086,464.428,
277,6,74191,0.000278672,0.254061,38794,0.00119858,460.407,
271,0,20000,0.01,0.0141421,10201,0,11238.1,
271,1,412042,0.000584037,0.0473759,207111,3.22213e-05,4273.82,
271,2,217587,0.000300012,0.115519,111028,0.000182668,1490.39,
271,3,148646,0.000297474,0.22124,76649,0.00137061,1466.37,
271,4,140533,0.000284227,0.394214,72592,0.00192237,1458.67,
271,5,139272,0.000274445,0.394698,71959,0.00197049,1453.15,
294,0,20000,0.01,0.0141421,10201,0,280.667,
294,1,36906,0.000624445,0.0503742,18855,1.53494e-05,27.2144,
294,2,60106,0.000303989,0.12396,30760,3.19206e-05,11.6422,
294,3,55229,0.000300993,0.211665,28287,0.000103654,12.1176,
294,4,53310,0.000304872,0.300038,27292,0.000120604,12.0912,
294,5,53097,0.000300934,0.334109,27176,0.000123475,12.0627,
281,0,20000,0.01,0.0141421,10201,0,12.6673,
281,1,169872,0.000599259,0.051971,85692,1.318e-06,8.41003,
281,2,133768,0.000309324,0.11551,67491,5.79689e-06,6.82132,
281,3,106522,0.000303713,0.222414,53756,4.77581e-05,7.22528,
281,4,100171,0.000298431,0.320985,50549,6.49122e-05,7.25948,
281,5,98740,0.000297764,0.323157,49830,6.89875e-05,7.22344,
281,6,98202,0.000295556,0.326917,49561,6.94116e-05,7.24614,
295,0,20000,0.01,0.0141421,10201,0,280.667,
295,1,31691,0.000625744,0.051126,16230,3.31115e-05,28.377,
295,2,42795,0.00031337,0.132091,22038,3.66727e-05,13.9577,
295,3,32901,0.000304129,0.236161,16933,0.000146818,15.7394,
295,4,30783,0.000317299,0.326418,15804,0.000203129,16.0113,
295,5,30200,0.000314059,0.333206,15503,0.000216725,16.054,
295,6,29981,0.000315452,0.330903,15390,0.000219771,16.0668,
298,0,20000,0.01,0.0141421,10201,0,141.378,
298,1,38935,0.000625418,0.0461871,19991,1.92287e-05,24.2258,
298,2,16424,0.000325505,0.125795,8570,5.83549e-05,24.2308,
298,3,10388,0.000312353,0.218297,5449,0.000383816,33.1598,
298,4,8954,0.000314705,0.364389,4705,0.00057946,36.3646,
298,5,8598,0.000318389,0.337294,4517,0.00065491,36.9483,
298,6,8457,0.000319185,0.333559,4445,0.000676188,37.2251,
298,7,8352,0.000320753,0.336138,4391,0.000690674,37.3542,
298,8,8280,0.000321523,0.337063,4354,0.000700103,37.533,
293,0,20000,0.01,0.0141421,10201,0,280.667,
293,1,53956,0.000627153,0.0499761,27410,4.71927e-06,26.5158,
293,2,99486,0.000303985,0.105377,50538,2.24329e-05,11.3566,
293,3,101337,0.000298215,0.213167,51488,6.74605e-05,11.8218,
293,4,95724,0.000279873,0.305306,48670,7.08447e-05,11.8918,
293,5,96342,0.000275892,0.323457,48976,7.50297e-05,11.8724,
300,0,20000,0.01,0.0141421,10201,0,141.378,
300,1,18156,0.000777899,0.0501655,9423,4.89361e-05,30.7343,
300,2,6828,0.00032035,0.114181,3644,0.000337677,47.9507,
300,3,3848,0.000310707,0.248906,2082,0.00122012,72.2251,
300,4,3140,0.000302706,0.32,1707,0.00175829,83.4284,
300,5,2928,0.000298048,0.353229,1593,0.00202899,86.7423,
300,6,2827,0.000313968,0.348006,1540,0.00214171,89.082,
300,7,2778,0.000315793,0.345794,1515,0.00221393,89.3347,
300,8,2733,0.000316231,0.343969,1491,0.00227277,90.2191,
300,9,2722,0.000312049,0.34199,1485,0.00230514,90.1598,
297,0,20000,0.01,0.0141421,10201,0,141.378,
297,1,62709,0.000632876,0.0442092,32037,9.36141e-06,16.4867,
297,2,31544,0.000306929,0.104453,16279,2.3278e-05,16.3708,
297,3,22967,0.0003172,0.206766,11852,0.000193893,19.46,
297,4,20715,0.000305341,0.411244,10693,0.000275018,20.4884,
297,5,20106,0.000302274,0.384716,10382,0.00030436,20.6708,
297,6,19838,0.000300103,0.387101,10249,0.000308461,20.7915,
297,7,19694,0.000298747,0.384685,10176,0.000311582,20.8577,
299,0,20000,0.01,0.0141421,10201,0,141.378,
299,1,24856,0.000646519,0.0486318,12843,3.25866e-05,24.5245,
299,2,9729,0.000326366,0.148855,5143,0.000128377,34.969,
299,3,5705,0.000320678,0.27292,3047,0.000644175,52.7868,
299,4,4835,0.00032538,0.408634,2586,0.000988826,58.5134,
299,5,4597,0.000328457,0.370537,2460,0.00114891,60.0629,
299,6,4479,0.000324184,0.363593,2399,0.00122748,61.1485,
299,7,4427,0.000325195,0.367105,2372,0.00126803,61.4053,
299,8,4392,0.000321069,0.365289,2354,0.00129502,61.5407,
303,0,20000,0.01,0.0141421,10201,0,8.83011,
303,1,14110,0.000630733,0.0506735,7238,7.21214e-07,8.9554,
303,2,6538,0.000326514,0.12206,3404,6.04416e-05,7.18351,
303,3,3626,0.00032396,0.122851,1918,0.000850317,8.00804,
303,4,3075,0.000323678,0.144916,1633,0.00158473,8.25501,
303,5,3023,0.000324945,0.14655,1607,0.0018471,8.25555,
303,6,3001,0.00032332,0.146818,1595,0.00186504,8.23021,
302,0,20000,0.01,0.0141421,10201,0,8.83011,
302,1,16756,0.000628856,0.0509874,8574,5.08571e-07,8.84842,
302,2,8533,0.000318524,0.0866289,4420,5.10142e-05,7.56481,
302,3,5134,0.000309382,0.116046,2690,0.000648119,8.19163,
302,4,4501,0.000303607,0.107386,2364,0.00114147,8.27143,
302,5,4431,0.000299878,0.113486,2330,0.00129705,8.36377,
302,6,4407,0.000297022,0.108913,2316,0.001341,8.30396,
305,0,20000,0.01,0.0141421,10201,0,8.83011,
305,1,10530,0.000650606,0.0449707,5425,2.59513e-06,8.85488,
305,2,3789,0.000310882,0.100434,2001,7.17659e-05,8.25965,
305,3,1746,0.000299726,0.182121,949,0.00122748,9.77841,
305,4,1383,0.000293965,0.183711,757,0.00265035,10.4455,
305,5,1311,0.000290907,0.176828,720,0.003306,10.5719,
305,6,1301,0.000288365,0.17558,715,0.00349647,10.4963,
304,0,20000,0.01,0.0141421,10201,0,8.83011,
304,1,12185,0.00065139,0.0504699,6266,1.10114e-06,8.71923,
304,2,5064,0.000325039,0.0942469,2654,6.43004e-05,7.48756,
304,3,2711,0.000311535,0.137721,1447,0.000972784,8.52822,
304,4,2308,0.000302765,0.145237,1236,0.00189187,8.71689,
304,5,2243,0.000299198,0.145936,1204,0.00219592,8.72453,
304,6,2221,0.000296964,0.1442,1192,0.00226434,8.68566,
301,0,20000,0.01,0.0141421,10201,0,8.83011,
301,1,30820,0.000652471,0.0425921,15659,4.05167e-07,9.04837,
301,2,22002,0.000308035,0.0734438,11242,3.10393e-05,6.98909,
301,3,15799,0.000308802,0.0663431,8105,0.00027444,7.08454,
301,4,14728,0.000302849,0.0685012,7559,0.000414917,7.11877,
301,5,14524,0.000303644,0.0682849,7457,0.000444649,7.12331,
301,6,14458,0.000304734,0.0684006,7424,0.000449649,7.13645,
276,0,20000,0.01,0.0141421,10201,0,3059.31,
276,1,345495,0.000593952,0.0454541,173652,9.7477e-06,1291.84,
276,2,238031,0.000300027,0.111287,120997,6.33808e-05,473.393,
276,3,157813,0.000291776,0.210803,80940,0.000449015,466.23,
276,4,146053,0.00028913,0.198519,75040,0.00066272,464.892,
276,5,145028,0.000281296,0.211545,74520,0.000696084,464.732,
308,0,20000,0.01,0.0141421,10201,0,8.83591,
308,1,30591,0.000632106,0.0450403,15545,4.85619e-07,10.2238,
308,2,23120,0.000309231,0.0615538,11803,3.18318e-05,7.58903,
308,3,15970,0.000305082,0.0519549,8193,0.00025899,8.31543,
308,4,14754,0.000312653,0.0577954,7573,0.00041351,8.34726,
308,5,14590,0.000311012,0.0570079,7490,0.000447545,8.31349,
308,6,14519,0.000310526,0.0573222,7454,0.000450727,8.3037,
309,0,20000,0.01,0.0141421,10201,0,8.83591,
309,1,23233,0.000625577,0.0445096,11838,5.48097e-07,10.0384,
309,2,13802,0.000324579,0.0761921,7094,3.99342e-05,6.84495,
309,3,9310,0.000316275,0.0757838,4816,0.00042754,7.30311,
309,4,8464,0.000315209,0.0759577,4382,0.000678419,7.29512,
309,5,8368,0.000313368,0.0762162,4335,0.000737345,7.30753,
309,6,8332,0.000319467,0.0762612,4316,0.000746418,7.28865,
310,0,20000,0.01,0.0141421,10201,0,8.83591,
310,1,16859,0.000642596,0.0461564,8626,7.32356e-07,9.6625,
310,2,8739,0.000311473,0.105148,4523,4.94392e-05,6.83124,
310,3,5233,0.000311198,0.0965881,2740,0.000655962,7.48433,
310,4,4552,0.000315385,0.106078,2390,0.00116663,7.59264,
310,5,4497,0.000319277,0.105924,2362,0.00132917,7.55142,
310,6,4473,0.000324371,0.106211,2350,0.00132641,7.59804,
307,0,20000,0.01,0.0141421,10201,0,8.83591,
307,1,49753,0.000621243,0.043455,25182,4.72818e-07,11.1315,
307,2,48818,0.000305314,0.0351075,24750,2.02296e-05,6.47274,
307,3,35833,0.000296511,0.0370057,18222,0.000131222,6.87117,
307,4,33472,0.000297208,0.034684,17023,0.000191011,6.88521,
307,5,33154,0.000297068,0.0360304,16863,0.000201808,6.8796,
296,0,20000,0.01,0.0141421,10201,0,141.378,
296,1,105668,0.0006078,0.0477465,53704,3.20712e-06,14.8877,
296,2,111381,0.000320745,0.119816,56638,1.13999e-05,9.76128,
296,3,86053,0.000318108,0.247927,43715,5.67846e-05,10.5563,
296,4,78020,0.00031524,0.403411,39683,7.81877e-05,10.7529,
296,5,76604,0.000314858,0.341725,38952,8.56339e-05,10.7391,
296,6,76073,0.000315368,0.338877,38685,8.66813e-05,10.7185,
306,0,20000,0.01,0.0141421,10201,0,8.83591,
306,1,73768,0.000591675,0.0407619,37247,4.87117e-07,8.91,
306,2,89231,0.000306663,0.0275104,45064,1.29906e-05,7.66134,
306,3,70105,0.000284313,0.0277827,35467,7.25582e-05,7.6316,
306,4,64200,0.000294438,0.0264713,32493,9.61295e-05,7.70335,
306,5,63672,0.000294114,0.0253747,32226,0.000105211,7.71046,
315,0,20000,0.01,0.0141421,10201,0,9003.93,
315,1,80418,0.000652766,0.051371,40522,0.00267664,5510.94,
315,2,36363,0.00030189,0.116404,18812,0.00214607,2849.28,
315,3,13793,0.000290605,0.22565,7544,0.0130486,2843.17,
315,4,10813,0.000280084,0.282578,6045,0.0182479,2841.32,
315,5,10376,0.000267709,0.341125,5823,0.0133591,2825.93,
315,6,10314,0.000269029,0.341063,5791,0.0115806,2817.3,
292,0,20000,0.01,0.0141421,10201,0,280.667,
292,1,84628,0.000624807,0.0503901,42774,2.139e-06,26.5878,
292,2,156927,0.000305256,0.12444,79336,1.54011e-05,10.2334,
292,3,174257,0.000288473,0.209611,88034,4.2334e-05,10.6186,
292,4,160264,0.000292977,0.286697,81032,4.06749e-05,10.6382,
292,5,162411,0.000282068,0.365526,82102,4.39261e-05,10.6166,
292,6,161207,0.000278359,0.338502,81500,4.31938e-05,10.616,
314,0,20000,0.01,0.0141421,10201,0,9003.93,
314,1,200404,0.000620343,0.0517233,100556,0.00017665,5469.96,
314,2,82139,0.000305258,0.124752,41741,0.000582495,2776.88,
314,3,27852,0.000299547,0.237092,14612,0.0073943,2695.69,
314,4,19113,0.000285803,0.396368,10234,0.0182915,2635.55,
314,5,18050,0.00028282,0.333278,9699,0.0217204,2592.15,
314,6,17885,0.000276821,0.337733,9615,0.0211053,2562.18,
313,0,20000,0.01,0.0141421,10201,0,9003.93,
313,1,233569,0.000615186,0.0514683,117146,0.000100468,5470.96,
313,2,95793,0.000308886,0.117939,48578,0.000515513,2789.85,
313,3,33624,0.00030004,0.227167,17507,0.00644374,2718.18,
313,4,22993,0.000285957,0.290817,12182,0.0163803,2652.84,
313,5,21516,0.0002844,0.332357,11439,0.0201862,2600.62,
313,6,21303,0.000282705,0.333199,11331,0.0201769,2568.03,
291,0,20000,0.01,0.0141421,10201,0,280.667,
291,1,100566,0.000616067,0.0507965,50752,1.84505e-06,28.2533,
291,2,182732,0.000304394,0.116512,92266,1.37109e-05,9.94988,
291,3,207892,0.000295002,0.210864,104876,3.78298e-05,10.3411,
291,4,190509,0.00027505,0.282575,96185,3.55765e-05,10.3626,
291,5,192524,0.00028646,0.327814,97189,3.85671e-05,10.3319,
291,6,191053,0.000277867,0.325238,96453,3.78698e-05,10.3322,
312,0,20000,0.01,0.0141421,10201,0,9003.93,
312,1,290733,0.000597222,0.051555,145738,4.93388e-05,5480.04,
312,2,122051,0.000302502,0.118684,61719,0.000436415,2789.87,
312,3,47248,0.000295415,0.238107,24330,0.0049781,2726.76,
312,4,33737,0.000283609,0.273473,17566,0.0126196,2672,
312,5,31446,0.000275502,0.357454,16417,0.0163162,2623.51,
312,6,31141,0.000270434,0.350649,16263,0.0165008,2592.48,
311,0,20000,0.01,0.0141421,10201,0,9003.93,
311,1,552922,0.000616606,0.0453766,276872,2.28351e-05,5475,
311,2,713857,0.000293006,0.111873,357673,0.000223302,2799.84,
311,3,517812,0.000289479,0.215247,259663,0.000918868,2755.26,
311,4,483202,0.000283626,0.275998,242353,0.00132949,2737.2,
311,5,478090,0.00028769,0.324781,239795,0.00138471,2714.69,
311,6,476091,0.000281752,0.331039,238795,0.00135262,2706.52,
