mu_tipo,mu_intensita,b_tipo_1,b_intensita_1,b_tipo_2,b_Intensita_2,sigma_tipo,sigma_intensita,forzante_tipo,forzante_intensita,L1_bc_fun,L1_bc_intensita,L2_bc_fun,L2_bc_intensita,L3_bc_fun,L3_bc_intensita,L4_bc_fun,L4_bc_intensita,toll,alpha,err_fin
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.48070E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.36052E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.50719E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.13266E-03
Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,2.13857E-03
Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,2.10468E-03
Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.15946E-03
Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,2.25887E-03
Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,2.71178E-03
Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,8.22702E-05
Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.49687E-04
Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.35863E-04
Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.49828E-04
Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.09966E-03
Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,8.05127E-05
Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.48970E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.39418E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.50774E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.15502E-03
Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,7.99651E-05
Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.48525E-04
Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.36837E-04
Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.46205E-04
Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.09913E-03
Costante,1.00E-01,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,8.08788E-05
Costante,1.00E-01,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.49103E-04
Costante,1.00E-01,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.36680E-04
Costante,1.00E-01,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.47589E-04
Costante,1.00E-01,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.17216E-03
Costante,1.00E-01,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,8.77571E-05
Costante,1.00E-01,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.45349E-04
Costante,1.00E-01,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.39309E-04
Costante,1.00E-01,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.48485E-04
Costante,1.00E-01,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.10449E-03
Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,5.00E-02,1.27454E-04
Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-02,3.42455E-04
Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-02,1.07612E-03
Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.75,5.00E-02,2.76828E-03
Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-02,5.70839E-03
Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-02,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-02,3.40357E-04
Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-02,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.4,5.00E-02,6.52184E-04
Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-02,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-02,1.07576E-03
Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-02,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.75,5.00E-02,2.77558E-03
Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-02,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-02,5.83812E-03
Costante,5.00E-02,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-02,6.79067E-03
Costante,5.00E-02,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.4,5.00E-02,6.87581E-03
Costante,5.00E-02,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-02,7.31197E-03
Costante,5.00E-02,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.75,5.00E-02,8.39735E-03
Costante,5.00E-02,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-02,1.04710E-02
Costante,5.00E-02,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-02,3.50609E-04
Costante,5.00E-02,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.4,5.00E-02,6.62756E-04
Costante,5.00E-02,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-02,1.10219E-03
Costante,5.00E-02,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.75,5.00E-02,2.94398E-03
Costante,5.00E-02,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-02,6.03749E-03
Costante,5.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-02,3.38875E-04
Costante,5.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.4,5.00E-02,6.66639E-04
Costante,5.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-02,1.06312E-03
Costante,5.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.75,5.00E-02,2.86181E-03
Costante,5.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-02,5.82165E-03
Costante,5.00E-02,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-02,3.38965E-04
Costante,5.00E-02,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.4,5.00E-02,6.63812E-04
Costante,5.00E-02,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-02,1.08320E-03
Costante,5.00E-02,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.75,5.00E-02,2.89901E-03
Costante,5.00E-02,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-02,5.77053E-03
Costante,5.00E-02,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-02,3.40598E-04
Costante,5.00E-02,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.4,5.00E-02,6.62801E-04
Costante,5.00E-02,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-02,1.09467E-03
Costante,5.00E-02,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.75,5.00E-02,2.91505E-03
Costante,5.00E-02,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-02,6.00949E-03
Costante,5.00E-02,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-02,3.56728E-04
Costante,5.00E-02,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.4,5.00E-02,6.40946E-04
Costante,5.00E-02,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-02,1.10212E-03
Costante,5.00E-02,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.75,5.00E-02,2.81781E-03
Costante,5.00E-02,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-02,5.72089E-03
Costante,5.00E-03,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-03,8.43447E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.4,5.00E-03,8.39629E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-03,8.56120E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.75,5.00E-03,8.64495E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-03,8.57159E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-03,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-03,8.32836E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-03,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.4,5.00E-03,8.43555E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-03,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-03,8.42397E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-03,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.75,5.00E-03,8.49595E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-03,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-03,8.62076E-02
Costante,5.00E-03,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-03,1.88469E-01
Costante,5.00E-03,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-03,1.82990E-01
Costante,5.00E-03,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-03,1.83388E-01
Costante,5.00E-03,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,2.5,5.00E-03,1.95069E-01
Costante,5.00E-03,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,5,5.00E-03,2.78014E-01
Costante,5.00E-03,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-03,8.06080E-02
Costante,5.00E-03,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-03,8.03610E-02
Costante,5.00E-03,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-03,8.21508E-02
Costante,5.00E-03,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,2.5,5.00E-03,9.47045E-02
Costante,5.00E-03,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,5,5.00E-03,2.32829E-01
Costante,5.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-03,8.98203E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-03,8.61866E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-03,8.85382E-02
Costante,5.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,2.5,5.00E-03,1.01058E-01
Costante,5.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,5,5.00E-03,2.34498E-01
Costante,5.00E-03,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-03,8.19559E-02
Costante,5.00E-03,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-03,8.08267E-02
Costante,5.00E-03,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-03,8.35075E-02
Costante,5.00E-03,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,2.5,5.00E-03,9.79567E-02
Costante,5.00E-03,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,5,5.00E-03,2.34942E-01
Costante,5.00E-03,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-03,1.71094E-02
Costante,5.00E-03,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-03,1.79163E-02
Costante,5.00E-03,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-03,1.89136E-02
Costante,5.00E-03,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,2.5,5.00E-03,4.07511E-02
Costante,5.00E-03,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,5,5.00E-03,2.45326E-01
Costante,5.00E-03,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,5.00E-03,9.21025E-02
Costante,5.00E-03,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,5.00E-03,9.28946E-02
Costante,5.00E-03,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,1,5.00E-03,9.47994E-02
Costante,5.00E-03,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,2.5,5.00E-03,1.07612E-01
Costante,5.00E-03,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,5,5.00E-03,2.38448E-01
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,8.02354E-05
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.47633E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.36262E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.49925E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.07615E-03
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,8.04041E-05
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.48121E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.34720E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.47748E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.11728E-03
Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,8.60094E-05
Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.58502E-04
Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.53763E-04
Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.89141E-04
Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.31616E-03
Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,8.15729E-05
Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.48588E-04
Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.34262E-04
Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.50200E-04
Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.09848E-03
Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,8.11360E-05
Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.2,1.00E-01,1.48284E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.25,1.00E-01,2.35438E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.3,1.00E-01,3.55777E-04
Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.5,1.00E-01,1.14383E-03
Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 14,1.000000,Costante,0,Costante,0,Costante,0,Costante,0,0.15,1.00E-01,8.00963E-05
