tol,err,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,b1_0,b1_1,b1_2,b1_3,b1_4,b1_5,b1_6,b1_7,b1_8,b2_0,b2_1,b2_2,b2_3,b2_4,b2_5,b2_6,b2_7,b2_8,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,bc1_0,bc1_1,bc1_2,bc2_0,bc2_1,bc2_2,bc3_0,bc3_1,bc3_2,bc4_0,bc4_1,bc4_2
3.0,8.00994,0.5054922,-0.10285196,-0.25283495,-0.28902707,-0.12972397,-0.6165365,-0.4544461,-0.1487616,0.45843017,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,-0.9474566,0.91394633,0.90085423,-0.97512364,-0.9953598,0.44916406,0.9996016,0.43593168,0.9989351,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
4.0,14.0236,0.5054922,-0.10285196,-0.25283495,-0.28902707,-0.12972397,-0.6165365,-0.4544461,-0.1487616,0.45843017,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,-0.9474566,0.91394633,0.90085423,-0.97512364,-0.9953598,0.44916406,0.9996016,0.43593168,0.9989351,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
5.0,21.3419,0.5054922,-0.10285196,-0.25283495,-0.28902707,-0.12972397,-0.6165365,-0.4544461,-0.1487616,0.45843017,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,-0.9474566,0.91394633,0.90085423,-0.97512364,-0.9953598,0.44916406,0.9996016,0.43593168,0.9989351,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
5.5,25.4944,0.5054922,-0.10285196,-0.25283495,-0.28902707,-0.12972397,-0.6165365,-0.4544461,-0.1487616,0.45843017,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,-0.9474566,0.91394633,0.90085423,-0.97512364,-0.9953598,0.44916406,0.9996016,0.43593168,0.9989351,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
2.0,4.37818,0.50546736,-0.102770716,-0.252983,-0.28907612,-0.12966585,-0.61645174,-0.45455822,-0.14901084,0.45858103,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.41287935,0.63066113,0.8315273,-0.9160012,0.059891462,-0.10751304,0.58998144,-0.75501114,0.90261304,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
3.0,8.1866,0.50546736,-0.102770716,-0.252983,-0.28907612,-0.12966585,-0.61645174,-0.45455822,-0.14901084,0.45858103,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.41287935,0.63066113,0.8315273,-0.9160012,0.059891462,-0.10751304,0.58998144,-0.75501114,0.90261304,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
4.0,14.0822,0.50546736,-0.102770716,-0.252983,-0.28907612,-0.12966585,-0.61645174,-0.45455822,-0.14901084,0.45858103,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.41287935,0.63066113,0.8315273,-0.9160012,0.059891462,-0.10751304,0.58998144,-0.75501114,0.90261304,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
5.0,21.7921,0.50546736,-0.102770716,-0.252983,-0.28907612,-0.12966585,-0.61645174,-0.45455822,-0.14901084,0.45858103,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.41287935,0.63066113,0.8315273,-0.9160012,0.059891462,-0.10751304,0.58998144,-0.75501114,0.90261304,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
5.5,25.8948,0.50546736,-0.102770716,-0.252983,-0.28907612,-0.12966585,-0.61645174,-0.45455822,-0.14901084,0.45858103,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.41287935,0.63066113,0.8315273,-0.9160012,0.059891462,-0.10751304,0.58998144,-0.75501114,0.90261304,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
2.0,4.37798,0.50546485,-0.102762595,-0.25299782,-0.2890812,-0.12966008,-0.6164433,-0.4545695,-0.14903574,0.4585961,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.49907833,0.64259195,0.8269093,-0.89650285,0.17207839,-0.056174982,0.5981265,-0.84169745,0.8734016,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
3.0,8.20444,0.50546485,-0.102762595,-0.25299782,-0.2890812,-0.12966008,-0.6164433,-0.4545695,-0.14903574,0.4585961,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.49907833,0.64259195,0.8269093,-0.89650285,0.17207839,-0.056174982,0.5981265,-0.84169745,0.8734016,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
4.0,13.9737,0.50546485,-0.102762595,-0.25299782,-0.2890812,-0.12966008,-0.6164433,-0.4545695,-0.14903574,0.4585961,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.49907833,0.64259195,0.8269093,-0.89650285,0.17207839,-0.056174982,0.5981265,-0.84169745,0.8734016,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
5.0,21.4061,0.50546485,-0.102762595,-0.25299782,-0.2890812,-0.12966008,-0.6164433,-0.4545695,-0.14903574,0.4585961,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.49907833,0.64259195,0.8269093,-0.89650285,0.17207839,-0.056174982,0.5981265,-0.84169745,0.8734016,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
5.5,25.7403,0.50546485,-0.102762595,-0.25299782,-0.2890812,-0.12966008,-0.6164433,-0.4545695,-0.14903574,0.4585961,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.49907833,0.64259195,0.8269093,-0.89650285,0.17207839,-0.056174982,0.5981265,-0.84169745,0.8734016,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
2.0,4.21786,0.5054922,-0.10285196,-0.25283495,-0.28902707,-0.12972397,-0.6165365,-0.4544461,-0.1487616,0.45843017,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,-0.950126,0.9120019,0.8981959,-0.978431,-0.9950568,0.45159993,0.9996117,0.44865707,0.9989005,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
3.0,8.01932,0.5054922,-0.10285196,-0.25283495,-0.28902707,-0.12972397,-0.6165365,-0.4544461,-0.1487616,0.45843017,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,-0.950126,0.9120019,0.8981959,-0.978431,-0.9950568,0.45159993,0.9996117,0.44865707,0.9989005,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
4.0,13.9232,0.5054922,-0.10285196,-0.25283495,-0.28902707,-0.12972397,-0.6165365,-0.4544461,-0.1487616,0.45843017,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,-0.950126,0.9120019,0.8981959,-0.978431,-0.9950568,0.45159993,0.9996117,0.44865707,0.9989005,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
5.0,21.4649,0.5054922,-0.10285196,-0.25283495,-0.28902707,-0.12972397,-0.6165365,-0.4544461,-0.1487616,0.45843017,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,-0.950126,0.9120019,0.8981959,-0.978431,-0.9950568,0.45159993,0.9996117,0.44865707,0.9989005,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
5.5,25.8646,0.5054922,-0.10285196,-0.25283495,-0.28902707,-0.12972397,-0.6165365,-0.4544461,-0.1487616,0.45843017,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,-0.950126,0.9120019,0.8981959,-0.978431,-0.9950568,0.45159993,0.9996117,0.44865707,0.9989005,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
2.0,4.4093,0.50546736,-0.102770716,-0.252983,-0.28907612,-0.12966585,-0.61645174,-0.45455822,-0.14901084,0.45858103,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.24900457,1.0,1.0,-1.0,0.9995545,0.9999375,1.0,-0.99999994,0.99999845,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
3.0,8.17171,0.50546736,-0.102770716,-0.252983,-0.28907612,-0.12966585,-0.61645174,-0.45455822,-0.14901084,0.45858103,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.24900457,1.0,1.0,-1.0,0.9995545,0.9999375,1.0,-0.99999994,0.99999845,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
4.0,14.1697,0.50546736,-0.102770716,-0.252983,-0.28907612,-0.12966585,-0.61645174,-0.45455822,-0.14901084,0.45858103,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.24900457,1.0,1.0,-1.0,0.9995545,0.9999375,1.0,-0.99999994,0.99999845,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
5.0,21.3712,0.50546736,-0.102770716,-0.252983,-0.28907612,-0.12966585,-0.61645174,-0.45455822,-0.14901084,0.45858103,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.24900457,1.0,1.0,-1.0,0.9995545,0.9999375,1.0,-0.99999994,0.99999845,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
5.5,26.0302,0.50546736,-0.102770716,-0.252983,-0.28907612,-0.12966585,-0.61645174,-0.45455822,-0.14901084,0.45858103,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.24900457,1.0,1.0,-1.0,0.9995545,0.9999375,1.0,-0.99999994,0.99999845,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
